date,campaign_name,ad_set_name,ad_id,ad_name,spend,impressions,clicks,frequency_7d,purchases,purchase_value,new_customer_purchases,new_customer_value
2026-05-02,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,124.39,3660,60,2.09,3,224.61,1,88.43
2026-05-02,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-101,TEST | Hook: 'Doctor said WHAT',122.32,3185,29,1.65,2,179.18,2,179.18
2026-05-02,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-102,TEST | Static: Label Closeup,117.05,2986,22,2.06,1,96.56,1,96.56
2026-05-02,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-103,TEST | UGC: Gym Bag Tour,109.23,3152,23,1.93,1,91.82,1,91.82
2026-05-02,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-104,TEST | Video: 60s Explainer,112.01,3428,50,1.96,1,91.77,1,91.77
2026-05-03,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,665.76,18479,247,1.9,13,1152.78,12,1083.5
2026-05-03,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,480.55,16883,188,1.6,7,618.2,6,546.02
2026-05-03,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,689.99,20542,278,1.9,17,1427.29,15,1291.45
2026-05-03,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,667.06,21350,224,1.88,10,813.26,9,744.38
2026-05-03,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,405.36,10592,80,2.08,4,368.99,4,368.99
2026-05-03,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,278.95,7011,55,1.88,3,240.21,3,240.21
2026-05-03,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,265.52,6977,74,2.0,3,302.54,3,302.54
2026-05-03,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,180.43,4973,34,1.83,1,91.9,1,91.9
2026-05-03,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,208.04,6071,50,1.83,2,190.95,2,190.95
2026-05-03,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,286.57,7599,192,1.8,10,830.32,3,285.23
2026-05-03,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,175.09,5278,99,1.81,3,240.02,1,87.37
2026-05-03,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,137.12,4336,70,1.95,3,222.11,1,94.62
2026-05-03,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-101,TEST | Hook: 'Doctor said WHAT',133.91,3890,37,1.68,2,181.68,2,181.68
2026-05-03,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-102,TEST | Static: Label Closeup,123.65,3897,28,2.08,2,173.92,2,173.92
2026-05-03,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-103,TEST | UGC: Gym Bag Tour,126.95,3344,28,1.95,1,84.9,1,84.9
2026-05-03,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-104,TEST | Video: 60s Explainer,118.31,3426,47,1.87,2,195.63,2,195.63
2026-05-04,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,643.8,19689,256,1.78,10,907.0,9,842.04
2026-05-04,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,494.55,17400,173,1.91,6,574.97,5,504.89
2026-05-04,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,835.74,21037,319,1.9,22,1954.02,20,1821.32
2026-05-04,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,560.45,14389,168,1.88,11,1010.5,10,943.91
2026-05-04,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,467.83,11878,115,2.03,6,585.71,5,514.24
2026-05-04,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,268.91,7797,71,1.99,3,278.51,3,278.51
2026-05-04,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,318.45,8685,95,1.71,3,263.47,3,263.47
2026-05-04,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,156.94,4602,33,1.86,1,86.44,1,86.44
2026-05-04,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,197.88,5635,63,1.63,2,186.69,2,186.69
2026-05-04,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,307.31,10698,236,1.84,13,1019.38,4,360.8
2026-05-04,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,208.05,5848,125,2.03,6,455.4,2,193.08
2026-05-04,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,147.08,3896,64,1.81,3,212.58,1,85.95
2026-05-04,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-101,TEST | Hook: 'Doctor said WHAT',102.07,2873,23,1.7,1,91.25,1,91.25
2026-05-04,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-102,TEST | Static: Label Closeup,90.05,2964,23,1.68,2,185.06,2,185.06
2026-05-04,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-103,TEST | UGC: Gym Bag Tour,107.67,3334,22,1.69,1,92.83,1,92.83
2026-05-04,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-104,TEST | Video: 60s Explainer,101.0,2770,36,1.88,1,93.5,1,93.5
2026-05-05,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,632.24,20468,268,2.01,12,1071.06,11,1001.34
2026-05-05,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,469.69,14785,142,1.98,8,733.0,7,661.89
2026-05-05,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,769.97,20721,260,1.9,27,2358.67,24,2173.48
2026-05-05,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,565.09,14610,157,1.91,10,946.09,9,873.89
2026-05-05,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,411.3,12121,108,1.84,7,643.91,6,579.76
2026-05-05,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,264.45,6927,55,2.0,3,272.42,3,272.42
2026-05-05,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,323.35,9166,91,1.73,3,265.13,3,265.13
2026-05-05,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,196.48,6847,48,1.7,2,171.77,2,171.77
2026-05-05,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,209.52,5551,53,1.69,2,185.29,2,185.29
2026-05-05,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,251.23,6348,135,1.74,13,952.7,4,339.93
2026-05-05,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,177.42,5452,84,1.99,3,235.32,1,92.14
2026-05-05,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,113.44,3719,60,1.62,3,224.01,1,88.82
2026-05-05,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-101,TEST | Hook: 'Doctor said WHAT',67.69,2230,21,1.69,1,85.74,1,85.74
2026-05-05,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-102,TEST | Static: Label Closeup,77.03,2338,18,2.09,1,99.55,1,99.55
2026-05-05,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-103,TEST | UGC: Gym Bag Tour,81.3,2418,16,1.65,1,98.46,1,98.46
2026-05-05,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-104,TEST | Video: 60s Explainer,82.94,2204,30,2.05,1,91.8,1,91.8
2026-05-05,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-105,TEST | Static: Comparison Table,77.35,2519,18,1.8,1,88.57,1,88.57
2026-05-06,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,710.72,18219,234,1.71,9,866.21,8,796.92
2026-05-06,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,583.13,16460,158,1.75,10,911.59,9,839.8
2026-05-06,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,754.82,19595,259,1.9,17,1535.69,15,1415.15
2026-05-06,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,633.87,18624,202,1.72,14,1251.04,13,1185.36
2026-05-06,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,385.28,10458,85,1.72,6,494.66,5,425.33
2026-05-06,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,241.88,6075,47,2.06,2,201.31,2,201.31
2026-05-06,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,239.36,6216,65,1.81,2,183.18,2,183.18
2026-05-06,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,153.49,4121,26,1.75,2,187.38,2,187.38
2026-05-06,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,173.21,4740,44,1.71,2,178.21,2,178.21
2026-05-06,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,289.11,7348,146,1.8,10,721.08,3,257.57
2026-05-06,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,170.99,4577,104,1.87,3,221.48,1,92.94
2026-05-06,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,136.23,3689,62,1.92,6,455.44,2,179.88
2026-05-06,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-101,TEST | Hook: 'Doctor said WHAT',94.46,2934,31,2.01,1,87.46,1,87.46
2026-05-06,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-102,TEST | Static: Label Closeup,91.34,3041,20,1.77,2,171.58,2,171.58
2026-05-06,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-103,TEST | UGC: Gym Bag Tour,111.62,3772,27,1.64,1,92.34,1,92.34
2026-05-06,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-104,TEST | Video: 60s Explainer,95.02,2772,32,1.92,1,96.3,1,96.3
2026-05-06,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-105,TEST | Static: Comparison Table,94.27,3028,25,2.0,1,94.36,1,94.36
2026-05-07,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,653.47,17575,192,1.64,14,1216.5,13,1150.57
2026-05-07,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,527.75,16765,169,1.88,11,1095.04,10,1030.46
2026-05-07,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,908.93,25180,319,1.9,21,1793.46,19,1658.44
2026-05-07,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,567.69,17052,248,1.71,10,894.73,9,830.99
2026-05-07,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,478.15,12217,90,1.91,7,595.06,6,521.9
2026-05-07,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,267.75,6854,64,1.84,3,291.74,3,291.74
2026-05-07,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,302.45,10378,105,1.71,4,362.51,4,362.51
2026-05-07,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,172.59,5781,40,1.88,1,91.82,1,91.82
2026-05-07,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,201.7,5434,43,1.81,2,183.99,2,183.99
2026-05-07,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,267.61,8510,178,1.71,10,761.78,3,269.7
2026-05-07,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,224.73,6300,91,1.86,9,714.75,3,293.39
2026-05-07,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,145.8,4381,84,1.75,3,232.14,1,90.96
2026-05-07,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-102,TEST | Static: Label Closeup,103.24,2972,22,1.87,2,181.64,2,181.64
2026-05-07,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-103,TEST | UGC: Gym Bag Tour,105.04,3557,30,1.77,1,86.17,1,86.17
2026-05-07,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-104,TEST | Video: 60s Explainer,113.18,4005,57,1.88,1,93.07,1,93.07
2026-05-07,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-105,TEST | Static: Comparison Table,119.12,3405,28,1.63,2,187.65,2,187.65
2026-05-08,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,637.8,16947,200,1.64,12,1071.83,11,1001.48
2026-05-08,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,540.23,17751,159,1.68,8,671.15,7,606.67
2026-05-08,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,781.25,23163,360,1.9,17,1576.95,15,1430.93
2026-05-08,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,603.59,18142,204,1.61,10,899.2,9,836.31
2026-05-08,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,435.89,12934,98,1.65,4,363.13,4,363.13
2026-05-08,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,239.14,6311,52,1.69,3,284.45,3,284.45
2026-05-08,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,269.27,9567,99,2.08,3,282.08,3,282.08
2026-05-08,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,160.16,4192,35,1.64,1,89.21,1,89.21
2026-05-08,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,174.88,6051,65,1.97,1,97.34,1,97.34
2026-05-08,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,264.71,8163,184,1.97,10,726.38,3,270.49
2026-05-08,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,205.06,5352,96,1.71,6,439.18,2,177.87
2026-05-08,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,125.23,3448,45,1.73,3,215.05,1,84.07
2026-05-08,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-102,TEST | Static: Label Closeup,99.36,2682,21,1.84,1,89.04,1,89.04
2026-05-08,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-103,TEST | UGC: Gym Bag Tour,98.14,2488,19,1.82,1,92.76,1,92.76
2026-05-08,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-104,TEST | Video: 60s Explainer,104.24,2875,40,1.68,1,91.59,1,91.59
2026-05-08,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-105,TEST | Static: Comparison Table,113.54,3620,31,1.86,2,172.07,2,172.07
2026-05-09,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,608.33,18170,212,1.72,9,804.29,8,737.14
2026-05-09,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,449.13,13139,115,1.61,6,499.09,5,429.75
2026-05-09,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,811.85,23053,313,1.9,20,1816.73,18,1681.35
2026-05-09,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,515.69,18089,186,2.09,9,808.72,8,745.33
2026-05-09,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,392.41,11738,112,1.61,6,506.14,5,431.82
2026-05-09,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,263.12,8435,74,2.07,2,189.43,2,189.43
2026-05-09,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,292.93,9417,95,2.09,2,170.95,2,170.95
2026-05-09,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,142.56,4148,35,1.79,1,95.08,1,95.08
2026-05-09,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,206.69,5715,61,1.7,1,93.37,1,93.37
2026-05-09,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,364.46,11271,214,1.83,13,992.42,4,377.28
2026-05-09,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,190.53,5614,113,1.62,9,701.17,3,281.1
2026-05-09,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,150.29,4114,60,1.9,3,238.14,1,100.27
2026-05-09,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-102,TEST | Static: Label Closeup,112.28,3175,24,1.69,2,182.21,2,182.21
2026-05-09,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-103,TEST | UGC: Gym Bag Tour,102.84,3287,26,1.72,1,91.84,1,91.84
2026-05-09,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-104,TEST | Video: 60s Explainer,96.86,3331,46,1.76,1,92.73,1,92.73
2026-05-09,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-105,TEST | Static: Comparison Table,122.47,3562,28,1.85,1,92.9,1,92.9
2026-05-10,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,721.83,19158,240,1.98,10,829.89,9,756.43
2026-05-10,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,552.07,15388,157,1.65,8,700.65,7,627.72
2026-05-10,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,808.25,25813,362,1.9,21,1966.84,19,1829.48
2026-05-10,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,632.75,16412,182,1.81,11,1026.14,10,956.23
2026-05-10,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,407.08,13094,110,1.81,6,579.9,5,513.66
2026-05-10,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,282.79,7134,60,1.73,3,265.19,3,265.19
2026-05-10,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,294.27,7781,90,1.68,3,271.45,3,271.45
2026-05-10,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,178.63,6222,42,1.96,2,180.68,2,180.68
2026-05-10,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,200.9,6827,60,1.93,2,189.61,2,189.61
2026-05-10,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,304.82,10203,194,1.82,13,1010.64,4,379.84
2026-05-10,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,212.69,5431,90,1.66,6,434.07,2,176.34
2026-05-10,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,140.95,3634,60,1.7,3,234.53,1,94.37
2026-05-10,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-102,TEST | Static: Label Closeup,130.35,4475,31,1.93,1,92.08,1,92.08
2026-05-10,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-103,TEST | UGC: Gym Bag Tour,105.96,3076,26,1.78,1,87.52,1,87.52
2026-05-10,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-104,TEST | Video: 60s Explainer,111.54,3581,48,1.7,1,88.33,1,88.33
2026-05-10,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-105,TEST | Static: Comparison Table,108.46,3094,29,1.79,1,89.93,1,89.93
2026-05-11,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,673.0,16892,221,1.95,17,1457.58,15,1321.49
2026-05-11,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,557.94,15210,124,1.85,9,776.55,8,708.26
2026-05-11,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,850.08,29893,409,1.9,26,2567.23,23,2360.38
2026-05-11,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,651.93,20329,261,1.69,11,941.08,10,873.21
2026-05-11,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,415.07,13173,126,1.7,6,500.32,5,429.04
